id,book_id,location_id,edition,book_format
875,10,372,1,HARDCOVER
876,53,544,2,PAPERBACK
877,88,551,3,PAPERBACK
878,221,546,1,HARDCOVER
879,238,510,2,HARDCOVER
880,64,320,2,HARDCOVER
881,73,367,1,PAPERBACK
882,46,451,2,PAPERBACK
883,68,386,2,HARDCOVER
884,166,445,1,PAPERBACK
885,286,502,2,HARDCOVER
886,25,407,1,HARDCOVER
887,37,334,1,PAPERBACK
888,187,440,1,PAPERBACK
889,142,444,1,HARDCOVER
890,96,481,1,PAPERBACK
891,382,429,2,PAPERBACK
892,57,501,2,HARDCOVER
893,69,428,2,PAPERBACK
894,91,436,2,PAPERBACK
895,467,390,2,HARDCOVER
896,420,421,1,HARDCOVER
897,360,395,3,PAPERBACK
898,199,480,1,PAPERBACK
899,111,574,2,PAPERBACK
900,166,484,1,PAPERBACK
901,309,394,1,PAPERBACK
902,230,497,1,PAPERBACK
903,195,556,1,PAPERBACK
904,296,570,2,PAPERBACK
905,206,403,1,HARDCOVER
906,282,443,1,HARDCOVER
907,219,416,2,HARDCOVER
908,276,333,1,PAPERBACK
909,128,317,1,HARDCOVER
910,89,356,1,PAPERBACK
911,366,532,2,HARDCOVER
912,471,345,1,PAPERBACK
913,210,325,3,HARDCOVER
914,192,446,1,PAPERBACK
915,302,471,1,HARDCOVER
916,144,481,1,PAPERBACK
917,118,544,2,PAPERBACK
918,64,379,1,HARDCOVER
919,108,366,1,HARDCOVER
920,232,389,1,PAPERBACK
921,447,420,2,PAPERBACK
922,467,327,1,PAPERBACK
923,130,382,2,PAPERBACK
924,44,413,1,PAPERBACK
925,279,574,1,PAPERBACK
926,234,425,2,PAPERBACK
927,169,492,1,HARDCOVER
928,472,416,1,PAPERBACK
929,35,565,1,HARDCOVER
930,304,328,1,PAPERBACK
931,335,573,1,HARDCOVER
932,154,562,1,HARDCOVER
933,85,348,1,PAPERBACK
934,493,363,2,PAPERBACK
935,18,503,3,PAPERBACK
936,11,381,1,PAPERBACK
937,463,320,2,PAPERBACK
938,44,356,1,PAPERBACK
939,160,355,1,PAPERBACK
940,78,505,1,PAPERBACK
941,486,420,2,HARDCOVER
942,210,461,1,PAPERBACK
943,102,448,2,PAPERBACK
944,136,334,2,PAPERBACK
945,100,433,1,PAPERBACK
946,22,416,1,HARDCOVER
947,384,338,1,HARDCOVER
948,39,351,2,HARDCOVER
949,355,560,1,HARDCOVER
950,372,355,1,HARDCOVER
951,325,468,2,PAPERBACK
952,481,523,1,PAPERBACK
953,422,349,2,PAPERBACK
954,376,326,2,PAPERBACK
955,30,573,1,HARDCOVER
956,282,373,1,PAPERBACK
957,473,497,2,PAPERBACK
958,374,471,1,PAPERBACK
959,144,330,1,PAPERBACK
960,98,495,1,PAPERBACK
961,71,554,1,PAPERBACK
962,225,369,1,PAPERBACK
963,441,557,1,PAPERBACK
964,95,421,2,PAPERBACK
965,103,471,2,PAPERBACK
966,283,445,1,PAPERBACK
967,416,350,1,HARDCOVER
968,54,467,2,HARDCOVER
969,179,418,2,HARDCOVER
970,307,460,1,HARDCOVER
971,106,457,1,HARDCOVER
972,344,442,2,HARDCOVER
973,324,524,1,PAPERBACK
974,172,545,1,HARDCOVER
975,23,437,1,HARDCOVER
976,263,462,1,PAPERBACK
977,253,558,1,HARDCOVER
978,140,434,2,HARDCOVER
979,394,392,1,PAPERBACK
980,483,446,2,PAPERBACK
981,399,453,2,HARDCOVER
982,55,427,2,HARDCOVER
983,273,572,2,PAPERBACK
984,39,532,1,HARDCOVER
985,279,347,1,PAPERBACK
986,414,403,1,HARDCOVER
987,432,327,1,HARDCOVER
988,389,329,1,PAPERBACK
989,200,322,2,PAPERBACK
990,39,484,1,HARDCOVER
991,8,428,1,HARDCOVER
992,87,511,1,PAPERBACK
993,473,352,1,HARDCOVER
994,153,439,1,HARDCOVER
995,358,566,2,PAPERBACK
996,162,488,1,PAPERBACK
997,331,552,1,PAPERBACK
998,119,348,1,PAPERBACK
999,27,455,3,HARDCOVER
1000,431,419,2,PAPERBACK
1001,333,344,1,HARDCOVER
1002,361,358,1,PAPERBACK
1003,414,416,1,PAPERBACK
1004,71,386,1,PAPERBACK
1005,436,410,2,HARDCOVER
1006,219,476,1,PAPERBACK
1007,244,434,1,HARDCOVER
1008,255,350,1,PAPERBACK
1009,478,423,3,PAPERBACK
1010,23,550,1,PAPERBACK
1011,206,528,1,HARDCOVER
1012,341,472,1,PAPERBACK
1013,100,402,1,HARDCOVER
1014,20,359,1,HARDCOVER
1015,148,418,1,HARDCOVER
1016,272,523,1,PAPERBACK
1017,127,459,2,PAPERBACK
1018,473,471,1,HARDCOVER
1019,213,535,2,PAPERBACK
1020,209,566,1,PAPERBACK
1021,218,411,1,HARDCOVER
1022,142,471,1,HARDCOVER
1023,305,358,1,PAPERBACK
1024,164,396,1,PAPERBACK
1025,117,316,1,PAPERBACK
1026,258,551,1,PAPERBACK
1027,451,432,2,PAPERBACK
1028,116,337,2,HARDCOVER
1029,121,389,2,PAPERBACK
1030,36,568,1,HARDCOVER
1031,321,360,1,PAPERBACK
1032,119,519,1,PAPERBACK
1033,346,435,1,HARDCOVER
1034,63,414,1,HARDCOVER
1035,141,413,1,HARDCOVER
1036,81,462,1,PAPERBACK
1037,250,522,2,HARDCOVER
1038,238,349,2,PAPERBACK
1039,48,486,2,HARDCOVER
1040,326,529,1,PAPERBACK
1041,118,405,1,PAPERBACK
1042,329,342,1,PAPERBACK
1043,460,562,1,PAPERBACK
1044,350,512,1,PAPERBACK
1045,471,531,2,HARDCOVER
1046,128,386,2,HARDCOVER
1047,34,375,1,PAPERBACK
1048,78,399,1,HARDCOVER
1049,457,417,2,PAPERBACK
1050,2,467,1,HARDCOVER
1051,441,536,1,PAPERBACK
1052,215,514,1,PAPERBACK
1053,260,511,1,PAPERBACK
1054,75,535,1,HARDCOVER
1055,299,545,1,HARDCOVER
1056,351,570,1,HARDCOVER
1057,137,376,2,HARDCOVER
1058,139,407,1,HARDCOVER
1059,267,518,1,PAPERBACK
1060,294,509,2,HARDCOVER
1061,249,401,1,HARDCOVER
1062,15,574,1,HARDCOVER
1063,411,344,2,PAPERBACK
1064,453,483,1,PAPERBACK
1065,111,522,1,HARDCOVER
1066,134,466,2,PAPERBACK
1067,451,362,1,HARDCOVER
1068,224,488,2,HARDCOVER
1069,175,504,1,HARDCOVER
1070,54,490,2,HARDCOVER
1071,105,561,1,HARDCOVER
1072,424,351,1,PAPERBACK
1073,114,428,2,HARDCOVER
1074,485,573,2,HARDCOVER
1075,93,507,2,PAPERBACK
1076,165,488,1,HARDCOVER
1077,485,326,1,PAPERBACK
1078,327,336,2,PAPERBACK
1079,119,417,1,HARDCOVER
1080,8,521,1,PAPERBACK
1081,500,489,1,PAPERBACK
1082,459,416,1,HARDCOVER
1083,485,512,2,HARDCOVER
1084,479,509,3,PAPERBACK
1085,32,327,1,PAPERBACK
1086,201,357,1,HARDCOVER
1087,119,350,1,HARDCOVER
1088,221,515,2,PAPERBACK
1089,274,402,1,PAPERBACK
1090,269,360,1,HARDCOVER
1091,252,519,1,HARDCOVER
1092,117,519,1,HARDCOVER
1093,176,388,1,HARDCOVER
1094,152,317,1,PAPERBACK
1095,232,546,1,HARDCOVER
1096,404,375,1,HARDCOVER
1097,344,574,1,HARDCOVER
1098,428,570,1,PAPERBACK
1099,374,375,1,HARDCOVER
1100,97,533,2,PAPERBACK
1101,103,545,2,HARDCOVER
1102,157,350,1,HARDCOVER
1103,345,442,1,PAPERBACK
1104,236,367,2,PAPERBACK
1105,52,398,1,PAPERBACK
1106,145,0,1,PAPERBACK
1107,224,386,2,HARDCOVER
1108,310,553,1,HARDCOVER
1109,88,551,3,HARDCOVER
1110,162,405,1,HARDCOVER
1111,482,393,1,PAPERBACK
1112,11,534,1,PAPERBACK
1113,111,360,1,HARDCOVER
1114,226,522,1,PAPERBACK
1115,496,418,2,HARDCOVER
1116,265,383,1,PAPERBACK
1117,249,567,1,PAPERBACK
1118,4,421,1,HARDCOVER
1119,138,355,1,PAPERBACK
1120,245,374,2,PAPERBACK
1121,229,504,1,HARDCOVER
1122,477,522,1,PAPERBACK
1123,41,370,1,PAPERBACK
1124,320,531,1,HARDCOVER
1125,270,505,1,HARDCOVER
1126,152,391,1,HARDCOVER
1127,315,416,1,PAPERBACK
1128,341,423,1,PAPERBACK
1129,440,421,3,HARDCOVER
1130,314,333,1,PAPERBACK
1131,417,475,1,HARDCOVER
1132,471,499,1,PAPERBACK
1133,324,391,1,PAPERBACK
1134,465,440,1,HARDCOVER
1135,441,427,2,HARDCOVER
1136,457,473,2,PAPERBACK
1137,352,516,2,PAPERBACK
1138,451,363,2,PAPERBACK
1139,262,329,1,HARDCOVER
1140,54,352,1,PAPERBACK
1141,194,475,1,HARDCOVER
1142,145,526,2,PAPERBACK
1143,314,362,2,HARDCOVER
1144,54,562,1,PAPERBACK
1145,240,537,1,HARDCOVER
1146,467,564,1,HARDCOVER
1147,52,511,1,PAPERBACK
1148,453,496,2,PAPERBACK
1149,391,520,2,PAPERBACK
1150,2,354,2,PAPERBACK
1151,219,377,1,HARDCOVER
1152,163,377,1,HARDCOVER
1153,172,394,2,PAPERBACK
1154,9,380,1,PAPERBACK
1155,216,412,1,PAPERBACK
1156,342,340,1,PAPERBACK
1157,316,534,2,HARDCOVER
1158,441,464,2,PAPERBACK
1159,463,396,1,PAPERBACK
1160,225,555,1,HARDCOVER
1161,232,519,1,PAPERBACK
1162,364,406,2,PAPERBACK
1163,39,463,1,HARDCOVER
1164,467,389,2,PAPERBACK
1165,276,550,1,PAPERBACK
1166,262,352,1,HARDCOVER
1167,273,381,1,HARDCOVER
1168,348,534,2,PAPERBACK
1169,301,510,2,PAPERBACK
1170,312,547,1,PAPERBACK
1171,364,421,2,HARDCOVER
1172,402,372,2,PAPERBACK
1173,233,319,1,HARDCOVER
1174,357,530,1,HARDCOVER
1175,389,529,1,PAPERBACK
1176,473,487,1,HARDCOVER
1177,247,436,2,HARDCOVER
1178,480,564,1,PAPERBACK
1179,24,324,2,HARDCOVER
1180,220,387,1,HARDCOVER
1181,247,478,3,PAPERBACK
1182,433,440,1,PAPERBACK
1183,340,416,2,PAPERBACK
1184,474,396,2,PAPERBACK
1185,110,353,1,PAPERBACK
1186,417,528,1,HARDCOVER
1187,58,544,2,PAPERBACK
1188,278,458,2,PAPERBACK
1189,286,328,1,PAPERBACK
1190,101,446,1,HARDCOVER
1191,410,425,2,HARDCOVER
1192,331,384,2,PAPERBACK
1193,29,444,2,PAPERBACK
1194,421,341,2,HARDCOVER
1195,6,561,1,HARDCOVER
1196,417,324,1,HARDCOVER
1197,490,403,1,HARDCOVER
1198,493,557,1,PAPERBACK
1199,109,569,1,HARDCOVER
1200,171,478,2,HARDCOVER
1201,189,427,1,HARDCOVER
1202,450,531,2,PAPERBACK
1203,223,455,2,HARDCOVER
1204,430,542,1,HARDCOVER
1205,92,529,1,HARDCOVER
1206,78,503,1,HARDCOVER
1207,287,463,1,PAPERBACK
1208,235,453,1,HARDCOVER
1209,83,471,1,PAPERBACK
1210,253,387,1,HARDCOVER
1211,306,362,1,HARDCOVER
1212,279,553,1,HARDCOVER
1213,445,435,1,HARDCOVER
1214,425,439,2,PAPERBACK
1215,116,556,1,HARDCOVER
1216,380,551,1,PAPERBACK
1217,271,454,1,PAPERBACK
1218,205,316,2,PAPERBACK
1219,39,518,2,PAPERBACK
1220,91,557,1,PAPERBACK
1221,184,431,1,HARDCOVER
1222,440,389,2,PAPERBACK
1223,333,382,2,HARDCOVER
1224,497,345,1,PAPERBACK
1225,71,549,1,HARDCOVER
1226,233,336,1,HARDCOVER
1227,352,379,1,HARDCOVER
1228,441,502,1,PAPERBACK
1229,283,546,2,PAPERBACK
1230,60,379,1,HARDCOVER
1231,86,332,1,HARDCOVER
1232,262,432,2,PAPERBACK
1233,262,403,1,PAPERBACK
1234,1,501,2,PAPERBACK
1235,242,352,1,HARDCOVER
1236,472,367,2,PAPERBACK
1237,389,436,1,HARDCOVER
1238,167,463,1,HARDCOVER
1239,202,440,2,HARDCOVER
1240,497,340,1,PAPERBACK
1241,295,464,1,PAPERBACK
1242,437,363,1,PAPERBACK
1243,414,357,2,HARDCOVER
1244,187,560,1,PAPERBACK
1245,440,348,1,HARDCOVER
1246,498,454,1,PAPERBACK
1247,5,556,1,HARDCOVER
1248,316,524,1,PAPERBACK
1249,89,524,1,PAPERBACK
1250,300,371,1,HARDCOVER
1251,294,516,1,HARDCOVER
1252,129,547,1,PAPERBACK
1253,76,466,1,PAPERBACK
1254,273,549,1,HARDCOVER
1255,191,472,2,HARDCOVER
1256,144,461,1,PAPERBACK
1257,445,356,3,HARDCOVER
1258,297,457,1,HARDCOVER
1259,131,440,1,HARDCOVER
1260,80,539,1,PAPERBACK
1261,34,529,2,HARDCOVER
1262,262,378,1,HARDCOVER
1263,53,512,1,PAPERBACK
1264,453,374,1,HARDCOVER
1265,356,328,1,PAPERBACK
1266,93,560,2,PAPERBACK
1267,341,359,1,PAPERBACK
1268,146,362,2,PAPERBACK
1269,357,423,2,PAPERBACK
1270,266,324,1,HARDCOVER
1271,401,487,1,PAPERBACK
1272,150,570,1,PAPERBACK
1273,123,400,2,HARDCOVER
1274,362,340,1,PAPERBACK
1275,464,545,2,HARDCOVER
1276,218,328,1,HARDCOVER
1277,2,384,1,HARDCOVER
1278,115,444,2,PAPERBACK
1279,237,382,2,HARDCOVER
1280,234,357,1,PAPERBACK
1281,492,515,2,HARDCOVER
1282,106,493,2,PAPERBACK
1283,349,536,1,PAPERBACK
1284,63,500,1,HARDCOVER
1285,35,362,1,PAPERBACK
1286,175,466,1,HARDCOVER
1287,45,505,1,HARDCOVER
1288,428,535,1,PAPERBACK
1289,403,464,1,HARDCOVER
1290,39,507,1,HARDCOVER
1291,455,514,1,PAPERBACK
1292,7,336,2,HARDCOVER
1293,33,483,1,PAPERBACK
1294,73,568,1,HARDCOVER
1295,246,492,1,PAPERBACK
1296,243,348,1,PAPERBACK
1297,73,375,1,PAPERBACK
1298,108,322,1,HARDCOVER
1299,5,437,2,PAPERBACK
1300,319,565,2,PAPERBACK
1301,79,525,2,PAPERBACK
1302,471,382,2,HARDCOVER
1303,288,423,1,PAPERBACK
1304,208,566,1,PAPERBACK
1305,250,393,2,PAPERBACK
1306,29,404,1,HARDCOVER
1307,58,393,1,PAPERBACK
1308,427,414,2,PAPERBACK
1309,324,450,1,PAPERBACK
1310,193,345,2,PAPERBACK
1311,313,536,2,HARDCOVER
1312,77,396,2,PAPERBACK
1313,35,0,1,PAPERBACK
1314,142,328,2,HARDCOVER
1315,100,549,1,PAPERBACK
1316,240,468,1,PAPERBACK
1317,255,539,3,PAPERBACK
1318,380,519,1,PAPERBACK
1319,61,433,1,HARDCOVER
1320,283,518,1,HARDCOVER
1321,271,547,1,HARDCOVER
1322,338,329,2,HARDCOVER
1323,483,506,1,HARDCOVER
1324,409,469,2,HARDCOVER
1325,413,384,1,HARDCOVER
1326,133,498,1,HARDCOVER
1327,57,454,1,PAPERBACK
1328,211,463,2,PAPERBACK
1329,418,423,1,HARDCOVER
1330,124,525,1,PAPERBACK
1331,200,482,1,PAPERBACK
1332,361,391,1,PAPERBACK
1333,39,406,1,HARDCOVER
1334,188,326,1,PAPERBACK
1335,167,365,1,PAPERBACK
1336,345,492,2,HARDCOVER
1337,208,338,1,HARDCOVER
1338,340,526,1,HARDCOVER
1339,312,550,3,PAPERBACK
1340,441,448,1,PAPERBACK
1341,38,401,1,HARDCOVER
1342,386,554,2,HARDCOVER
1343,150,447,1,HARDCOVER
1344,251,334,1,HARDCOVER
1345,421,409,1,HARDCOVER
1346,429,418,3,PAPERBACK
1347,340,465,3,PAPERBACK
1348,303,333,2,HARDCOVER
1349,192,500,1,HARDCOVER
1350,68,472,1,PAPERBACK
1351,262,537,1,PAPERBACK
1352,91,540,1,HARDCOVER
1353,170,326,2,HARDCOVER
1354,321,366,1,HARDCOVER
1355,71,407,3,HARDCOVER
1356,398,406,2,PAPERBACK
1357,74,467,1,PAPERBACK
1358,84,394,1,PAPERBACK
1359,74,416,2,PAPERBACK
1360,399,391,2,HARDCOVER
1361,83,501,1,HARDCOVER
1362,216,373,1,HARDCOVER
1363,413,570,2,HARDCOVER
1364,328,502,1,PAPERBACK
1365,381,323,1,PAPERBACK
1366,464,354,1,HARDCOVER
1367,255,342,1,PAPERBACK
1368,386,382,1,PAPERBACK
1369,126,558,1,PAPERBACK
1370,9,513,2,HARDCOVER
1371,466,546,1,HARDCOVER
1372,458,395,2,PAPERBACK
1373,404,363,1,PAPERBACK
1374,190,529,1,HARDCOVER
1375,229,401,1,HARDCOVER
1376,371,573,2,HARDCOVER
1377,68,561,2,HARDCOVER
1378,400,327,1,PAPERBACK
1379,332,486,1,PAPERBACK
1380,199,519,1,PAPERBACK
1381,186,539,1,PAPERBACK
1382,222,457,1,HARDCOVER
1383,101,560,2,HARDCOVER
1384,323,545,1,HARDCOVER
1385,122,460,1,HARDCOVER
1386,414,438,2,PAPERBACK
1387,463,414,1,PAPERBACK
1388,457,551,2,HARDCOVER
1389,264,388,1,PAPERBACK
1390,368,322,1,PAPERBACK
1391,278,546,1,PAPERBACK
1392,272,346,1,HARDCOVER
1393,383,396,2,HARDCOVER
1394,174,510,1,PAPERBACK
1395,259,476,1,HARDCOVER
1396,57,528,1,PAPERBACK
1397,154,502,2,HARDCOVER
1398,41,467,1,PAPERBACK
1399,66,498,1,HARDCOVER
1400,125,360,1,PAPERBACK
1401,482,336,1,HARDCOVER
1402,382,446,1,HARDCOVER
1403,385,560,1,PAPERBACK
1404,445,554,1,HARDCOVER
1405,122,458,2,PAPERBACK
1406,272,495,1,PAPERBACK
1407,17,507,1,PAPERBACK
1408,275,373,2,HARDCOVER
1409,264,538,1,PAPERBACK
1410,418,418,1,HARDCOVER
1411,50,572,2,HARDCOVER
1412,320,575,3,PAPERBACK
1413,457,510,1,HARDCOVER
1414,107,496,1,HARDCOVER
1415,177,544,2,PAPERBACK
1416,257,327,2,PAPERBACK
1417,431,361,1,HARDCOVER
1418,490,476,1,HARDCOVER
1419,210,409,2,HARDCOVER
1420,315,505,1,HARDCOVER
1421,154,552,3,PAPERBACK
1422,326,540,1,PAPERBACK
1423,354,563,1,PAPERBACK
1424,34,416,1,HARDCOVER
1425,273,381,1,HARDCOVER
1426,390,428,2,PAPERBACK
1427,218,377,1,HARDCOVER
1428,151,459,1,HARDCOVER
1429,484,335,1,PAPERBACK
1430,439,478,1,PAPERBACK
1431,202,481,1,PAPERBACK
1432,284,356,2,HARDCOVER
1433,101,559,2,PAPERBACK
1434,459,529,1,PAPERBACK
1435,438,561,2,PAPERBACK
1436,423,506,1,PAPERBACK
1437,324,474,1,HARDCOVER
1438,369,330,1,HARDCOVER
1439,312,494,2,PAPERBACK
1440,439,372,1,HARDCOVER
1441,80,500,1,HARDCOVER
1442,303,536,1,PAPERBACK
1443,40,498,2,PAPERBACK
1444,112,408,3,HARDCOVER
1445,275,359,2,HARDCOVER
1446,198,335,1,PAPERBACK
1447,213,404,1,PAPERBACK
1448,458,467,1,PAPERBACK
1449,132,372,1,HARDCOVER
1450,159,487,2,PAPERBACK
1451,388,507,1,HARDCOVER
1452,323,354,2,HARDCOVER
1453,448,465,1,HARDCOVER
1454,122,543,2,PAPERBACK
1455,139,450,1,PAPERBACK
1456,496,499,1,PAPERBACK
1457,142,408,2,PAPERBACK
1458,295,562,1,HARDCOVER
1459,188,553,1,HARDCOVER
1460,50,331,2,PAPERBACK
1461,280,477,2,PAPERBACK
1462,49,470,1,PAPERBACK
1463,104,327,2,HARDCOVER
1464,38,335,1,PAPERBACK
1465,314,432,1,PAPERBACK
1466,123,351,2,HARDCOVER
1467,342,345,1,PAPERBACK
1468,385,466,3,HARDCOVER
1469,174,390,1,HARDCOVER
1470,208,434,1,PAPERBACK
1471,113,424,1,HARDCOVER
1472,349,503,2,HARDCOVER
1473,47,476,2,HARDCOVER
1474,211,451,3,PAPERBACK
1475,460,547,2,HARDCOVER
1476,289,461,2,HARDCOVER
1477,500,331,2,PAPERBACK
1478,301,316,3,HARDCOVER
1479,210,460,1,HARDCOVER
1480,493,324,2,HARDCOVER
1481,101,445,2,HARDCOVER
1482,126,571,2,HARDCOVER
1483,109,485,2,PAPERBACK
1484,413,526,1,HARDCOVER
1485,266,478,2,PAPERBACK
1486,389,0,1,HARDCOVER
1487,68,513,2,PAPERBACK
1488,499,487,1,PAPERBACK
1489,94,496,2,PAPERBACK
1490,121,369,3,PAPERBACK
1491,344,338,1,HARDCOVER
1492,255,365,2,PAPERBACK
1493,314,545,1,PAPERBACK
1494,349,497,2,HARDCOVER
1495,403,486,1,HARDCOVER
1496,460,547,1,HARDCOVER
1497,70,524,1,PAPERBACK
1498,392,533,1,PAPERBACK
1499,197,439,2,PAPERBACK
1500,287,563,2,PAPERBACK
1501,244,492,1,PAPERBACK
1502,155,515,2,PAPERBACK
1503,62,445,3,HARDCOVER
1504,162,453,2,PAPERBACK
1505,1,556,1,PAPERBACK
1506,43,568,2,HARDCOVER
1507,318,475,2,HARDCOVER
1508,361,361,1,HARDCOVER
1509,489,353,3,HARDCOVER
1510,57,571,1,HARDCOVER
1511,204,374,1,HARDCOVER
1512,466,351,2,PAPERBACK
1513,326,0,1,PAPERBACK
1514,159,497,3,PAPERBACK
1515,406,502,1,HARDCOVER
1516,316,345,1,HARDCOVER
1517,388,421,1,PAPERBACK
1518,238,519,1,PAPERBACK
1519,254,558,1,PAPERBACK
1520,147,394,1,PAPERBACK
1521,466,451,1,PAPERBACK
1522,83,438,1,PAPERBACK
1523,488,532,2,PAPERBACK
1524,392,525,2,PAPERBACK
1525,234,547,1,PAPERBACK
1526,335,355,1,PAPERBACK
1527,267,516,1,HARDCOVER
1528,45,332,1,PAPERBACK
1529,59,559,3,PAPERBACK
1530,10,490,1,HARDCOVER
1531,137,337,1,PAPERBACK
1532,14,492,2,HARDCOVER
1533,315,486,1,HARDCOVER
1534,100,522,1,HARDCOVER
1535,43,438,2,PAPERBACK
1536,405,553,1,PAPERBACK
1537,218,370,2,HARDCOVER
1538,432,551,1,PAPERBACK
1539,71,495,2,PAPERBACK
1540,242,370,1,HARDCOVER
1541,413,556,2,PAPERBACK
1542,15,452,2,HARDCOVER
1543,177,523,1,PAPERBACK
1544,317,390,1,HARDCOVER
1545,180,453,1,PAPERBACK
1546,64,493,2,HARDCOVER
1547,278,388,2,PAPERBACK
1548,164,508,1,PAPERBACK
1549,359,470,1,PAPERBACK
1550,128,573,1,HARDCOVER
1551,226,345,3,HARDCOVER
1552,429,355,2,PAPERBACK
1553,404,357,2,PAPERBACK
1554,101,316,1,HARDCOVER
1555,369,460,1,HARDCOVER
1556,305,398,1,PAPERBACK
1557,51,384,1,HARDCOVER
1558,417,529,2,PAPERBACK
1559,248,415,2,PAPERBACK
1560,136,318,1,PAPERBACK
1561,453,563,1,HARDCOVER
1562,473,363,2,HARDCOVER
1563,304,536,1,PAPERBACK
1564,197,512,2,PAPERBACK
1565,150,529,1,PAPERBACK
1566,144,335,1,PAPERBACK
1567,36,475,1,PAPERBACK
1568,477,572,1,PAPERBACK
1569,317,334,2,PAPERBACK
1570,489,543,2,PAPERBACK
1571,491,532,2,HARDCOVER
1572,21,319,2,HARDCOVER
1573,63,564,2,PAPERBACK
1574,33,518,2,HARDCOVER
1575,150,547,1,PAPERBACK
1576,275,356,1,HARDCOVER
1577,15,339,2,PAPERBACK
1578,396,575,3,PAPERBACK
1579,378,365,1,PAPERBACK
1580,157,493,1,HARDCOVER
1581,423,510,2,PAPERBACK
1582,416,396,1,HARDCOVER
1583,341,489,1,PAPERBACK
1584,276,372,1,PAPERBACK
1585,419,556,1,PAPERBACK
1586,405,488,2,HARDCOVER
1587,374,328,1,PAPERBACK
1588,196,384,1,HARDCOVER
1589,163,367,1,PAPERBACK
1590,159,362,2,HARDCOVER
1591,93,414,1,PAPERBACK
1592,19,459,1,PAPERBACK
1593,318,428,1,PAPERBACK
1594,208,455,1,PAPERBACK
1595,442,547,1,PAPERBACK
1596,482,549,1,HARDCOVER
1597,362,482,1,HARDCOVER
1598,273,340,2,HARDCOVER
1599,20,511,1,HARDCOVER
1600,74,425,1,PAPERBACK
1601,127,546,1,PAPERBACK
1602,451,526,1,PAPERBACK
1603,406,375,2,HARDCOVER
1604,403,562,1,PAPERBACK
1605,360,537,2,HARDCOVER
1606,218,533,1,HARDCOVER
1607,342,402,2,HARDCOVER
1608,474,516,2,HARDCOVER
1609,265,517,1,PAPERBACK
1610,209,393,1,HARDCOVER
1611,252,507,1,PAPERBACK
1612,49,476,1,PAPERBACK
1613,24,540,1,PAPERBACK
1614,249,473,2,PAPERBACK
1615,48,540,1,PAPERBACK
1616,38,389,1,PAPERBACK
1617,309,571,2,HARDCOVER
1618,26,559,1,PAPERBACK
1619,155,532,3,PAPERBACK
1620,380,516,1,HARDCOVER
1621,388,451,1,HARDCOVER
1622,351,364,2,PAPERBACK
1623,408,534,2,HARDCOVER
1624,271,343,2,HARDCOVER
1625,179,442,1,PAPERBACK
1626,218,343,1,PAPERBACK
1627,494,344,2,PAPERBACK
1628,306,337,1,PAPERBACK
1629,201,565,2,HARDCOVER
1630,440,334,1,HARDCOVER
1631,48,371,1,HARDCOVER
1632,72,382,1,HARDCOVER
1633,165,317,1,HARDCOVER
1634,382,379,1,HARDCOVER
1635,442,363,3,PAPERBACK
1636,302,448,3,HARDCOVER
1637,178,552,1,PAPERBACK
1638,371,398,1,HARDCOVER
1639,207,559,1,PAPERBACK
1640,230,562,1,HARDCOVER
1641,241,527,2,PAPERBACK
1642,125,489,1,HARDCOVER
1643,424,417,2,HARDCOVER
1644,445,573,3,HARDCOVER
1645,81,415,1,PAPERBACK
1646,151,466,2,HARDCOVER
1647,187,392,1,PAPERBACK
1648,441,494,2,HARDCOVER
1649,89,381,1,HARDCOVER
1650,301,390,2,PAPERBACK
1651,40,542,3,PAPERBACK
1652,257,496,1,PAPERBACK
1653,162,549,1,PAPERBACK
1654,235,422,2,PAPERBACK
1655,112,529,1,HARDCOVER
1656,40,480,2,HARDCOVER
1657,301,461,2,PAPERBACK
1658,478,453,1,HARDCOVER
1659,414,329,1,HARDCOVER
1660,239,339,1,PAPERBACK
1661,316,566,2,PAPERBACK
1662,61,534,1,PAPERBACK
1663,154,537,1,PAPERBACK
1664,62,509,2,PAPERBACK
1665,0,429,3,PAPERBACK
1666,279,512,1,HARDCOVER
1667,17,414,1,HARDCOVER
1668,354,461,1,HARDCOVER
1669,249,532,2,PAPERBACK
1670,230,370,1,HARDCOVER
1671,488,379,1,PAPERBACK
1672,233,523,3,HARDCOVER
1673,358,407,1,HARDCOVER
1674,135,569,1,HARDCOVER
1675,443,450,1,HARDCOVER
1676,196,427,2,HARDCOVER
1677,338,557,2,HARDCOVER
1678,54,475,1,PAPERBACK
1679,460,558,2,PAPERBACK
1680,223,435,1,HARDCOVER
1681,81,461,1,HARDCOVER
1682,431,355,1,HARDCOVER
1683,49,535,2,HARDCOVER
1684,48,425,3,PAPERBACK
1685,257,463,2,HARDCOVER
1686,338,494,1,PAPERBACK
1687,301,457,1,PAPERBACK
1688,289,334,2,HARDCOVER
1689,186,461,1,HARDCOVER
1690,436,365,1,HARDCOVER
1691,101,461,1,HARDCOVER
1692,53,422,1,HARDCOVER
1693,137,372,1,PAPERBACK
1694,89,366,1,HARDCOVER
1695,276,502,1,PAPERBACK
1696,497,326,1,PAPERBACK
1697,425,344,1,PAPERBACK
1698,86,370,2,PAPERBACK
1699,198,400,1,PAPERBACK
1700,134,506,1,HARDCOVER
1701,5,378,1,PAPERBACK
1702,339,520,1,HARDCOVER
1703,246,474,1,HARDCOVER
